File Start Time: 1262917786376
timestamp,acc_x,acc_y,acc_z,real time,activity
327311686314,-2.640625,0.49072266,9.859375,1262917789740,Drinking
327321786314,-2.65625,0.51464844,9.859375,1262917789741,Drinking
327331886314,-2.6464844,0.5239258,9.875,1262917789741,Drinking
327341986314,-2.6542969,0.49536133,9.8515625,1262917789770,Drinking
327352086314,-2.6269531,0.48583984,9.890625,1262917789772,Drinking
327362186314,-2.6152344,0.49072266,9.8984375,1262917789772,Drinking
327372286314,-2.6210938,0.49780273,9.8671875,1262917789803,Drinking
327382386314,-2.6347656,0.5073242,9.8515625,1262917789803,Drinking
327392486314,-2.6210938,0.48583984,9.8984375,1262917789804,Drinking
327402586314,-2.6191406,0.49072266,9.8828125,1262917789831,Drinking
327412686314,-2.6230469,0.47387695,9.8671875,1262917789832,Drinking
327422786314,-2.6191406,0.46191406,9.8828125,1262917789832,Drinking
327432886314,-2.6269531,0.49316406,9.8671875,1262917789862,Drinking
327442986314,-2.6152344,0.48583984,9.859375,1262917789862,Drinking
327453086314,-2.6328125,0.49072266,9.8828125,1262917789862,Drinking
327463186314,-2.6621094,0.49780273,9.8984375,1262917789892,Drinking
327473286314,-2.6445312,0.51953125,9.8828125,1262917789892,Drinking
327483386314,-2.6660156,0.51464844,9.890625,1262917789893,Drinking
327493486314,-2.6367188,0.49780273,9.875,1262917789922,Drinking
327503586314,-2.6367188,0.48120117,9.875,1262917789923,Drinking
327513686314,-2.6347656,0.5073242,9.8671875,1262917789923,Drinking
327523786314,-2.6308594,0.51464844,9.875,1262917789954,Drinking
327533886314,-2.6269531,0.48828125,9.890625,1262917789955,Drinking
327543986314,-2.6269531,0.5,9.875,1262917789955,Drinking
327554086314,-2.6367188,0.5024414,9.890625,1262917789983,Drinking
327564186314,-2.625,0.47875977,9.8828125,1262917789983,Drinking
327574286314,-2.6191406,0.49316406,9.890625,1262917789984,Drinking
327584386314,-2.6230469,0.48828125,9.859375,1262917790013,Drinking
327594486314,-2.625,0.48828125,9.859375,1262917790014,Drinking
327604586314,-2.6230469,0.47875977,9.8671875,1262917790014,Drinking
327614686314,-2.6523438,0.49780273,9.8984375,1262917790044,Drinking
327624786314,-2.6425781,0.49316406,9.890625,1262917790044,Drinking
327634886314,-2.6425781,0.48120117,9.8984375,1262917790045,Drinking
327644986314,-2.6484375,0.49072266,9.8828125,1262917790075,Drinking
327655086314,-2.6308594,0.49316406,9.8671875,1262917790076,Drinking
327665186314,-2.6445312,0.48339844,9.875,1262917790077,Drinking
